service,t,x,v,a,P
E506,455,7.00572138881,11.0592299745,-1.1,0.0
E507,455,3.70334434664,53.8968305468,0.380486760484,2000254.17569
E500,456,3.64256200592,28.3932961506,-0.330942492611,2.61015227821
E501,456,6.89164986748,27.4509458888,-0.325349323487,2.48087407611
E502,456,8.99574103685,3.00133815636,-1.1,0.0
E503,456,10.922283164,18.5586710915,-0.281865090441,1.45306708491
E504,456,12.9419785434,27.8122679222,1.02267201907,1491435.39614
E505,456,5.15470340792,29.4149202046,-0.337219432802,2.75535630759
E506,456,7.00824064714,7.09922997454,-1.1,0.0
E507,456,3.71848170606,54.5424805606,-0.561448375243,8.50632974791
E500,457,3.65028747086,27.5544779345,1.02418767579,1477611.37301
E501,457,6.89960985387,29.8019290845,-0.339655188397,2.81177217717
E503,457,10.9275569594,19.7971910283,-0.286914161285,1.57780401658
E504,457,12.9500997928,29.4698467757,-0.337563190856,2.7633154199
E505,457,5.1627060301,28.2143731387,-0.329866005861,2.58526738198
E506,457,7.00965990547,3.13922997454,-1.1,0.0
E507,457,3.73330106038,51.6912789405,-1.1,0.0
E500,458,3.65837342148,29.5550739197,-0.33809785468,2.7756964131
E501,458,6.9077187804,28.5928883256,-0.332151364634,2.63810191005
E503,458,10.9329127278,18.7719883193,-0.282711478948,1.47418238349
E504,458,12.9581175033,28.2681009846,-0.330188543461,2.59272308069
E505,458,5.17041215493,28.1063957079,1.0209254635,1507208.03903
E507,458,3.74710699897,47.7312789405,-1.1,0.0
E500,459,3.66641454316,28.3514636989,-0.330690198972,2.60431976993
E501,459,6.91549555334,27.4100145222,-0.325110659526,2.4753577497
E503,459,10.9381146534,19.8685413748,1.06288760057,1065452.11581
E504,459,12.9658262375,27.9405876508,1.02191230706,1498316.55915
E505,459,5.17856558063,29.3725898004,-0.336954945455,2.74923316502
E507,459,3.75981293757,43.7712789405,-1.1,0.0
E500,460,3.67413278929,27.684342747,1.02342591114,1484575.3912
E501,460,6.92347846036,29.7594381591,-0.339386203198,2.80553964615
E503,460,10.9435297943,18.9859790308,-0.283570257253,1.49551637722
E504,460,12.9739655067,29.4509197778,-0.337444663782,2.76057103403
E505,460,5.18655657446,28.1729650355,-0.329617844516,2.57953111351
E507,460,3.77141887616,39.8112789405,-1.1,0.0
E500,461,3.68223747631,29.5133452222,-0.337835881014,2.769629718
E501,461,6.93157571617,28.5513353659,-0.331898992414,2.63226651112
E503,461,10.9486967076,19.063321435,1.06621537,1022272.1147
E504,461,12.981978018,28.2495873043,-0.330077333328,2.59015234583
E505,461,5.19426261705,28.2348946123,1.0201566542,1514098.81055
E507,461,3.78192481476,35.8512789405,-1.1,0.0
E500,462,3.69026713554,28.3106485304,-0.330444399146,2.59863756751
E501,462,6.93934107075,27.3693416405,-0.32487385551,2.46988431709
E503,462,10.9541341982,19.2002438594,-0.284439887269,1.51703199969
E504,462,12.9896854265,27.9955596842,1.02158577634,1501264.44199
E505,462,5.20242738014,29.3300720334,-0.336689670866,2.74309230539
E507,462,3.79133075335,31.8912789405,-1.1,0.0
E500,463,3.69798003533,27.8131022592,1.02266709072,1491480.13758
E501,463,6.94734664602,29.7160584698,-0.339111987675,2.79918657044
E503,463,10.9593255668,18.2567992941,1.06941037592,979022.285111
E504,463,12.9978307301,29.4325068585,-0.337329429114,2.75790298222
E505,463,5.21040669397,28.1313723166,-0.329368943675,2.57377788445
E507,463,3.79963669194,27.9312789405,-1.1,0.0
E500,464,3.70610151397,29.4706626631,-0.337568301922,2.76343376436
E501,464,6.9554319868,28.5089118832,-0.331641711715,2.62631787113
E503,464,10.9647261691,19.4163198786,-0.285326750283,1.53888762595
E504,464,13.0058381834,28.231576222,-0.329969212179,2.58765304571
E505,464,5.21811429611,28.3637295207,1.01938231087,1521007.60042
E507,464,3.80684263054,23.9712789405,-1.1,0.0
E500,465,3.71411944856,28.2688990491,-0.330193339005,2.59283393528
E501,465,6.96318568364,27.3278153534,-0.324632445622,2.46430431436
E503,465,10.9699769197,18.3966411033,-0.281228659895,1.43712853446
E504,465,13.0135446536,28.050000059,1.02126177057,1504183.81458
E505,465,5.22628885362,29.2880110954,-0.336427624608,2.73702666731
E507,465,3.81294856913,20.0112789405,-1.1,0.0
E500,466,3.72182837687,27.9408515025,1.02191074133,1498330.70824
E501,466,6.9712141247,29.6735859896,-0.338843894439,2.79297595519
E503,466,10.9753060613,19.6337344713,-0.286229123338,1.56104072377
E504,466,13.0216955447,29.4135975623,-0.33721116295,2.75516484459
E505,466,5.23425661275,28.0902251709,-0.329123071097,2.56809477113
E507,466,3.81795450773,16.0512789405,-1.1,0.0
E500,467,3.72996472986,29.4271195963,-0.337295727318,2.75712269642
E501,467,6.97928779943,28.4673742631,-0.331390174074,2.62050225347
E503,467,10.9806167616,18.6109157404,-0.282071489616,1.45822464611
E504,467,13.0296978036,28.2130793344,-0.329858246495,2.58508802152
E505,467,5.24196752314,28.4925899954,1.01860428452,1527917.76137
E507,467,3.82186044632,12.0912789405,-1.1,0.0
E500,468,3.73797070323,28.226306482,-0.329937590787,2.5869220993
E501,468,6.98703018227,27.3354801366,1.0254641591,1465867.58658
E502,468,8.99655517395,3.97509959103,1.10308782976,213164.988208
E503,468,10.9858706836,19.8507555599,-0.287139882855,1.5833176739
E504,468,13.0374036136,28.1057952619,1.02092904773,1507175.84003
E505,468,5.25015024818,29.2461037213,-0.336166909085,2.73099230299
E507,468,3.82466638492,8.1312789405,-1.1,0.0
E500,469,3.74567721552,28.0703458325,1.02114051953,1505274.85949
E501,469,6.99508118799,29.6304515392,-0.338572015213,2.78667824703
E502,469,8.99821296365,7.93816552656,1.09808801263,425684.681839
E503,469,10.9912412201,18.8247672745,-0.282922384944,1.47943001481
E504,469,13.0455601637,29.3960365245,-0.337101397395,2.75262360841
E505,469,5.25810649461,28.0492269502,-0.328878446359,2.56244060582
E506,469,7.01055587021,3.97509959103,1.10308782976,213164.988208
E507,469,3.82637232351,4.1712789405,-1.1,0.0
E500,470,3.75382728384,29.3854106213,-0.337035011847,2.75108672691
E501,470,7.00314301467,28.4251878773,-0.331135083129,2.61460470854
E502,470,9.00096853483,11.8772793223,1.08981080743,636919.962085
E503,470,10.9964273147,19.6544489389,1.06378583979,1053971.38695
E504,470,13.0535575985,28.1959010628,-0.329755256528,2.58270738556
E505,470,5.26582223852,28.619866672,1.01783235582,1534742.99101
E506,470,7.01221365991,7.93816552656,1.09808801263,425684.681839
E507,470,3.82699018111,0.783390940497,-0.004,0.0
E500,471,3.76182179962,28.1855066545,-0.329692968743,2.58126760124
E501,471,7.01087522728,27.4648589016,1.02471127502,1472805.54027
E502,471,9.00481360238,15.7808101534,1.078355192,846247.135247
E503,471,11.0019406074,20.7350139027,1.05915275414,1111916.79573
E504,471,13.0612633053,28.1610413464,1.02059894743,1510138.41894
E505,471,5.27401528597,29.2267352428,-0.336046539416,2.72820645466
E506,471,7.01496923109,11.8772793223,1.08981080743,636919.962085
E500,472,3.76952792879,28.1994053534,1.02036933736,1512195.69413
E501,472,7.01894765235,29.588030227,-0.338305016696,2.78049418332
E502,472,9.0097367064,19.6375498514,1.0638563262,1053065.17166
E503,472,11.0082295996,24.5159211424,1.04098810081,1314668.37562
E504,472,13.0694250628,29.3779620726,-0.336988491194,2.75000975367
E505,472,5.28196621148,28.0302782191,-0.328765505392,2.55983016249
E506,472,7.01881429864,15.7808101534,1.078355192,846247.135247
E500,473,3.77768995596,29.3434043825,-0.336772811992,2.74501689092
E501,473,7.02699782666,28.3836976125,-0.330884570456,2.60881322013
E502,473,9.01572334723,23.4368373444,1.04648220727,1256802.37857
E503,473,11.0155592643,28.2266360252,1.02020617089,1513655.94268
E504,473,13.0774175324,28.1782203293,-0.329649319626,2.58025865551
E505,473,5.28968428123,28.6743582688,1.01750081341,1537665.11055
E506,473,7.02373740266,19.6375498514,1.0638563262,1053065.17166
E500,474,3.78567293232,28.1444147413,-0.329446953107,2.57558102319
E501,474,7.0347216836,27.5929182021,1.02396256531,1479672.73756
E502,474,9.02275615328,27.1686697263,1.02642961515,1456922.35601
E503,474,11.0237252818,29.3460120476,-0.336789077927,2.74539342732
E504,474,13.0851233656,28.2167710115,1.02026530036,1513126.92995
E505,474,5.2978795281,29.2081437204,-0.335931073322,2.72553418604
E506,474,7.02972404349,23.4368373444,1.04648220727,1256802.37857
E500,475,3.79338031933,28.3291001639,1.01959079227,1519150.59634
E501,475,7.04281352207,29.5444450928,-0.338031091541,2.77415028436
E502,475,9.03081507754,30.8237976902,1.00391951239,1652929.11433
E503,475,11.0317089745,28.1469656849,-0.329462215054,2.57593379489
E504,475,13.0932866733,29.3363663491,-0.336728917792,2.74400080352
E505,475,5.3058253461,28.0120893449,-0.328657165229,2.55732607673
E506,475,7.03675684954,27.1686697263,1.02642961515,1456922.35601
E500,476,3.80155284419,29.3021474923,-0.336515654627,2.73906426259
E501,476,7.05085172414,28.3410676817,-0.330627557773,2.60287166453
E502,476,9.03987761826,34.3938036825,0.97919207688,1844371.26511
E503,476,11.0394169479,28.3301280968,1.01958460741,1519205.71939
E504,476,13.1012677162,28.1375297728,-0.329405768185,2.57462905824
E505,476,5.31354615583,28.7286328478,1.01716996397,1540575.5925
E506,476,7.0448157738,30.8237976902,1.00391951239,1652929.11433
E500,477,3.80952448679,28.1040545944,-0.329205667928,2.57000390674
E501,477,7.0585685914,27.7213605098,1.02320811474,1486560.47376
E502,477,9.04991896281,37.8651811435,0.932842368934,2000887.28544
E503,477,11.0475897551,29.3031525498,-0.336521914928,2.73920916931
E504,477,13.10897502,28.3451188841,1.0194943854,1520009.60245
E505,477,5.321743243,29.1893637803,-0.335814511619,2.72283665066
E506,477,7.05387831452,34.3938036825,0.97919207688,1844371.26511
E500,478,3.81723477574,28.4569261034,1.01881996717,1526005.28018
E501,478,7.06667830643,29.5013614903,-0.3377607153,2.76788915536
E502,478,9.06088286568,40.9830614698,0.8053971089,2000707.72058
E503,478,11.0555616739,28.1050378215,-0.329211541842,2.57013967632
E504,478,13.1171482219,29.2938108631,-0.33646373572,2.73786251013
E505,478,5.32935042288,25.4220092956,-1.1,0.0
E506,478,7.06391965907,37.8651811435,0.932842368934,2000887.28544
E500,479,3.82541565064,29.2591918148,-0.33624829307,2.73287591787
E501,479,7.07470467382,28.2989269095,-0.330373873871,2.59700725263
E502,479,9.07265380005,43.693797704,0.704681730457,2000580.76684
E503,479,11.0632722409,28.4579782429,1.01881360808,1526061.7013
E504,479,13.1251175743,28.0958990139,-0.329156953452,2.56887792331
E505,479,5.33585934212,21.4620092956,-1.1,0.0
E506,479,7.07488356194,40.9830614698,0.8053971089,2000707.72058
E500,480,3.83337549262,28.0620312456,-0.328954807584,2.56420558023
E501,480,7.0824163322,27.8498846691,1.02244967321,1493452.59934
E502,480,9.08513047341,46.0769623942,0.622273504001,2000486.30144
E503,480,11.0714534048,29.2602205159,-0.336254691251,2.73302400431
E504,480,13.1328278696,28.4741513592,1.01871582865,1526928.98693
E505,480,5.34126826137,17.5020092956,-1.1,0.0
E506,480,7.08665449631,43.693797704,0.704681730457,2000580.76684
E500,481,3.84109008981,28.5855988524,1.01804052773,1532905.37437
E501,481,7.09054230555,29.4584851414,-0.337492031437,2.76166777595
E502,481,9.09823014562,48.188711482,0.553179071165,2000413.34499
E503,481,11.0794135294,28.0630376353,-0.328960810887,2.56434433791
E504,481,13.1410095196,29.2520532782,-0.336203899925,2.73184844248
E505,481,5.34557718062,13.5420092956,-1.1,0.0
E506,481,7.09913116967,46.0769623942,0.622273504001,2000486.30144
E500,482,3.84927791444,29.2171928851,-0.335987265658,2.72683465213
E501,482,7.09855689501,28.2569874914,-0.330121776893,2.59117970008
E502,482,9.11188122805,49.8354848887,-0.509226980768,7.0493259736
E503,482,11.0871282692,28.5852111879,1.0180428813,1532884.5858
E504,482,13.1489674005,28.0550475145,-0.328913154251,2.56324282519
E505,482,5.34878609987,9.58200929556,-1.1,0.0
E506,482,7.11223084188,48.188711482,0.553179071165,2000413.34499
E507,482,3.82755605292,3.97509959103,1.10308782976,213164.988208
E500,483,3.85722621845,28.0209425581,-0.328709889701,2.55854470489
E501,483,7.10626506927,27.9788337416,1.02168519547,1500367.51102
E502,483,9.1254717563,48.0365380107,-0.490512964571,6.54515129648
E503,483,11.0953159873,29.2168138638,-0.335984911711,2.72678017403
E504,483,13.1566823868,28.6020776543,1.01794045261,1533789.05243
E505,483,5.35089501912,5.62200929556,-1.1,0.0
E506,483,7.12588192431,49.8354848887,-0.509226980768,7.0493259736
E507,483,3.82921384262,7.93816552656,1.09808801263,425684.681839
E500,484,3.86494681255,28.7129410365,1.01726568317,1539734.11691
E501,484,7.11440577831,29.4161517652,-0.337227133498,2.75553459398
E502,484,9.13857175127,46.3025248992,-0.473125706685,6.08525411507
E503,484,11.1032641872,28.0205717454,-0.328707681027,2.55849365541
E504,484,13.1648705484,29.2093429805,-0.335938519333,2.72570650877
E505,484,5.35190393837,1.66200929556,-1.1,0.0
E506,484,7.13947245256,48.0365380107,-0.490512964571,6.54515129648
E507,484,3.8319694138,11.8772793223,1.08981080743,636919.962085
E500,485,3.87313958991,29.1740221411,-0.335719346103,2.72063434345
E501,485,7.1224087388,28.215577846,-0.329873231204,2.58543439843
E502,485,9.15134751154,46.6563836724,0.602977309113,2000465.3647
E503,485,11.1109847132,28.7128928682,1.01726597692,1539731.53388
E504,485,13.1728166958,28.0132626396,-0.328664151717,2.55748755618
E506,485,7.15257244753,46.3025248992,-0.473125706685,6.08525411507
E507,485,3.83581448135,15.7808101534,1.078355192,846247.135247
E500,486,3.88107603383,27.978706092,-0.328458504291,2.55273443194
E501,486,7.13011524934,28.1084669299,1.0209130992,1507319.1086
E502,486,9.16459896462,48.7041789866,0.536801351444,2000396.85883
E503,486,11.1191774773,29.1739750475,-0.335719054054,2.72062758498
E504,486,13.1805378568,28.7300456924,1.01716134313,1540651.3565
E506,486,7.16534829129,46.6569440132,0.602958777299,2000465.3448
E507,486,3.84073758537,19.6375498514,1.0638563262,1053065.17166
E500,487,3.88880418534,28.8412458016,1.01648149534,1546614.47808
E501,487,7.13826924398,29.3746150381,-0.336967590798,2.74952590556
E502,487,9.17833242591,49.3483313052,-0.504091301222,6.910017928
E503,487,11.1271139083,27.9786600168,-0.328458230265,2.55272809842
E504,487,13.18873091,29.1668026164,-0.335674580078,2.71959839457
E506,487,7.17859989121,48.7046778377,0.536785587909,2000396.8431
E507,487,3.8467242262,23.4368373444,1.04648220727,1256802.37857
E500,488,3.89700054964,29.1319218704,-0.335458451511,2.7145970556
E501,488,7.14626079416,28.1749461772,-0.32962970932,2.57980536625
E502,488,9.19179015097,47.5671997822,-0.485743726647,6.41818580233
E503,488,11.134841929,28.8401924326,1.01648794769,1546557.99102
E504,488,13.1966653705,27.9716426736,-0.328416500846,2.55176361382
E506,488,7.19233348405,49.3487882459,-0.504096094748,6.91014762092
E507,488,3.85375703225,27.1686697263,1.02642961515,1456922.35601
E500,489,3.90492542738,27.9375156035,-0.328213709625,2.54707656498
E501,489,7.15396739205,28.2369866688,1.02014410838,1514210.99737
E502,489,9.20476211291,45.849741996,-0.468690831207,5.96926491299
E503,489,11.143038004,29.1308920122,-0.33545207422,2.71444948594
E504,489,13.204394413,28.8582101735,1.01637754861,1547524.19493
E506,489,7.20579133369,47.5676400929,-0.48574817897,6.4183040425
E507,489,3.86181595651,30.8237976902,1.00391951239,1652929.11433
E500,490,3.91266280326,28.968247831,1.01570182347,1553424.97994
E501,490,7.1621327298,29.3321175777,-0.336702424518,2.74338752907
E502,490,9.21760542547,47.2377402089,0.583880251604,2000445.07562
E503,490,11.1509625988,27.936507984,-0.328207725872,2.54693826506
E504,490,13.2125907819,29.1245837066,-0.335413015606,2.71354568036
E506,490,7.21876341575,45.8501668502,-0.468694972098,5.96937296459
E507,490,3.87087849723,34.3938036825,0.97919207688,1844371.26511
E500,491,3.92086076792,29.0886775828,-0.335190859731,2.70840523539
E501,491,7.17011260556,28.1333733871,-0.329380910142,2.57405448101
E502,491,9.23100927781,49.2221011826,0.520522480298,2000380.77157
E503,491,11.1586997951,28.968027865,1.01570317682,1553413.18424
E504,491,13.2205136436,27.9303358824,-0.328171077524,2.54609122837
E506,491,7.23160675748,47.237759673,0.583879616509,2000445.07496
E507,491,3.88091984178,37.8651811435,0.932842368934,2000887.28544
E500,492,3.92877376498,27.8952044538,-0.327962630388,2.54127350775
E501,492,7.17782068553,28.3647959369,1.01937588661,1521064.78714
E502,492,9.24475379986,48.864806184,-0.499043770149,6.77379919602
E503,492,11.1668976993,29.0884625275,-0.335189529982,2.70837446736
E504,492,13.228252176,28.9856031382,1.01559501208,1554355.66077
E506,492,7.24501061492,49.2221185347,0.520521937786,2000380.77104
E507,492,3.89188374465,40.9830614698,0.8053971089,2000707.72058
E500,493,3.93652196611,29.096176966,1.01491299376,1560285.19806
E501,493,7.18599553596,29.2890537738,-0.336434116113,2.73717692172
E502,493,9.25807968674,47.1011874699,-0.481054623488,6.29395666783
E503,493,11.1748106373,27.8949940357,-0.327961382693,2.5412446706
E504,493,13.2364549072,29.1056453208,-0.335295807187,2.7108335671
E506,493,7.25875514159,48.8648224059,-0.499043938656,6.77380373199
E507,493,3.90365467902,43.693797704,0.704681730457,2000580.76684
E500,494,3.94472015836,29.0464696224,-0.334930063999,2.70237109155
E501,494,7.19396358153,28.0912452125,-0.329129161951,2.56823555415
E502,494,9.27092634061,45.6197638027,0.637692861494,2000503.35028
E503,494,11.1825588962,29.096815599,1.01490904713,1560319.44485
E504,494,13.2443725659,27.9118062221,-0.32806110183,2.54354941758
E506,494,7.27208103289,47.101203107,-0.481054780058,6.29396080587
E507,494,3.91613135238,46.0769623942,0.622273504001,2000486.30144
E500,495,3.95262155926,27.853905934,-0.327717927207,2.53561786591
E501,495,7.20167474526,28.4932905365,1.01860004518,1527955.32799
E502,495,9.28343135128,43.2458168044,-1.1,0.0
E503,495,11.1907572638,29.047093997,-0.334933919142,2.7024602867
E504,495,13.2521156539,29.040997616,1.01525366434,1557326.19754
E506,495,7.28492768833,45.6196020719,0.63769834705,2000503.35639
E507,495,3.92923102459,48.188711482,0.553179071165,2000413.34499
E500,496,3.96038238747,29.2240693871,1.01412091303,1567143.44748
